Title,Abstract,Date,Authors
Highly effective fibrinolysis by a sequential synergistic combination of mini-dose tPA plus low-dose mutant proUK.,"Results of thrombolysis by monotherapy with either tPA or proUK have not lived up to expectations. Since these natural activators are inherently complementary, this property can be utilized to a synergistic advantage; and yet, this has undergone little evaluation. ProUK is no longer available because at pharmacological concentrations it converts to UK in plasma. Therefore, a single site proUK mutant, M5, was developed to address this problem and was used in this study. Fibrinolysis was measured using preformed fluoresceinated 24 h old clots in a plasma milieu rather than by the standard automated method, because proUK/M5 is sensitive to inactivation by thrombin and activation by plasmin. The shortest 50% clot lysis time that could be achieved by tPA or M5 alone was determined: mean times were 55 and 48 minutes respectively. These bench marks were matched by 6% of the tPA monotherapy dose combined with 40% that of M5: mean lysis time 47 minutes with less associated fibrinogenolysis. Results showed that the tPA effect was limited to initiating fibrinolysis which was completed by M5 and then tcM5. Plasma C1-inhibitor inhibited fibrinogenolysis by M5, providing protection from side effects not available for proUK. In conclusion, by utilizing the complementary properties and sequential modes of action of each activator, more efficient fibrinolysis with less non-specific effects can be achieved than with traditional monotherapy. In vivo validation is needed, but in a previous clinical trial using a similar combination of tPA and proUK (5% and 50% monotherapy doses) very promising results have already been obtained.",2015,"['Pannell, Ralph', 'Li, Shelley', 'Gurewich, Victor']"
Coagulation and fibrinolysis abnormalities in familial amyloid polyneuropathy.,"Familial amyloid polyneuropathy (FAP) is an autosomal dominant form of hereditary amyloidosis. Several studies reported coagulation factor X deficiency and excessive fibrinolysis in immunoglobulin light chain amyloidosis. However, few have investigated coagulation and fibrinolysis in FAP. The objective of this study was to determine abnormalities in plasma biomarkers of coagulation and fibrinolysis in FAP. We prospectively recruited eight FAP patients with transthyretin mutations and ten age-matched control patients with other neuropathies in our university. We examined plasma biomarkers of coagulation and fibrinolysis including prothrombin time, activated partial thromboplastin time, fibrinogen, fibrin/fibrinogen degradation products, D-dimer, α2-antiplasmin, antithrombin, plasminogen, thrombin-antithrombin complex, plasmin-α2-antiplasmin complex, prothrombin fragment 1+2, and coagulation factor X. The Mann-Whitney U test was performed for statistical comparisons between FAP and control groups. FAP patients exhibited significantly decreased levels of coagulation factor X, plasminogen and α2-antiplasmin, and significantly increased levels of prothrombin fragment 1+2 compared to control patients.",2012,"['Takahashi, Ryoichi', 'Ono, Kenjiro', 'Ikeda, Tokuhei', 'Akagi, Akio', 'Noto, Daisuke', 'Nozaki, Ichiro', 'Sakai, Kenji', 'Asakura, Hidesaku', 'Iwasa, Kazuo', 'Yamada, Masahito']"
"Tissue-type plasminogen activator-induced fibrinolysis is enhanced in patients with breast, lung, pancreas and colon cancer.","Although cancer-mediated changes in hemostatic proteins unquestionably promote hypercoagulation, the effects of neoplasia on fibrinolysis in the circulation are less well defined. The goals of the present investigation were to determine if plasma obtained from patients with breast, lung, pancreas and colon cancer was less or more susceptible to lysis by tissue-type plasminogen activator (tPA) compared to plasma obtained from normal individuals. Archived plasma obtained from patients with breast (n = 18), colon/pancreas (n = 27) or lung (n = 19) was compared to normal individual plasma (n = 30) using a thrombelastographic assay that assessed fibrinolytic vulnerability to exogenously added tPA. Plasma samples were activated with tissue factor/celite, had tPA added, and had data collected until clot lysis occurred. Additional, similar samples had potato carboxypeptidase inhibitor added to assess the role played by thrombin-activatable fibrinolysis inhibitor in cancer-modulated fibrinolysis. Rather than inflicting a hypofibrinolytic state, the three groups of cancers demonstrated increased vulnerability to tPA (e.g. decreased time to lysis, increased speed of lysis, decreased clot lysis time). However, hypercoagulation manifested as increased speed of clot formation and strength compensated for enhanced fibrinolytic vulnerability, resulting in a clot residence time that was not different from normal individual thrombi. In sum, enhanced hypercoagulability associated with cancer was in part diminished by enhanced fibrinolytic vulnerability to tPA.",2014,"['Nielsen, Vance G', 'Matika, Ryan W', 'Ley, Michele L B', 'Waer, Amy L', 'Gharagozloo, Farid', 'Kim, Samuel', 'Nfonsam, Valentine N', 'Ong, Evan S', 'Jie, Tun', 'Warneke, James A', 'Steinbrenner, Evangelina B']"
"Prolonged duration of type 2 diabetes is associated with increased thrombin generation, prothrombotic fibrin clot phenotype and impaired fibrinolysis.","It has been shown that type 2 diabetes (DM) is associated with enhanced thrombin generation and formation of denser fibrin clots of reduced lysability. We sought to investigate the impact of diabetes duration versus glycaemia control on fibrin clot phenotype and its determinants in type 2 diabetic patients. In 156 consecutive Caucasian patients with type 2 diabetes we investigated ex vivo thrombin generation, fibrinolytic proteins, along with plasma fibrin clot permeation (Ks), compaction, turbidity, and efficiency of tissue plasminogen activator (t-PA)-mediated fibrinolysis. Patients with longer diabetes duration (>5 years, median; n=68) had higher peak thrombin generation (+16.3%, p<0.001), plasminogen activator inhibitor-1 (PAI-1) antigen (+14.8%, p=0.001), t-PA antigen (+13.9%, p=0.002) compared with those with duration ≤5 years (n=88). No such differences were observed between patients with inadequate glycaemic control, defined as glycated haemoglobin (HbA1C) >6.5% (48 mmol/mol) (n=77), versus those with HbA1C≤6.5% (n=79). Fibrinogen, thrombin-activatable fibrinolysis inhibitor antigen, plasminogen and soluble thrombomodulin were unaffected by disease duration or glycaemia control. Lower clot permeability, longer clot lysis, and higher maximum D-dimer levels released from clots (all p<0.05 after adjustment for fibrinogen, age, body mass index, insulin, acetylsalicylic acid treatment, and HbA1c or diabetes duration) were also observed in patients with diabetes duration >5 years and those with HbA1C>6.5%. We conclude that prolonged duration of type 2 diabetes is associated with increased thrombin formation, hypofibrinolysis, and prothrombotic fibrin clot phenotype. The impact of disease duration on coagulation is different and stronger than that observed during inadequate glycaemia control.",2014,"['Konieczynska, Malgorzata', 'Fil, Korneliusz', 'Bazanek, Marta', 'Undas, Anetta']"
Plasma Fibrinolysis Parameters in Smokers and Non-smokers of the Ludwigshafen Risk and Cardiovascular Health (LURIC) Study.,"Cardiovascular diseases (CVD) are an important cause of morbidity and mortality worldwide. Parameters of coagulation and fibrinolysis are risk factors of CVD and might be affected by cigarette smoking. Aim of our study was to analyze the effect of cigarette smoking on parameters of fibrinolysis in active smokers (AS) and life-time non-smokers (NS) of the Ludwigshafen Risk and Cardiovascular Health (LURIC) Study as well as the use of these parameters for risk prediction. We determined plasminogen activator inhibitor-1 (PAI-1), tissue plasminogen activator antigen (t-PA), protein C activity, and D-dimers in 3,316 LURIC patients. Smoking status was assessed by a questionnaire and measurement of plasma cotinine concentration. Cox regression was used to assess the effect of parameters on mortality. We found that of the 3,316 LURIC patients 777 were AS and 1,178 NS. Within the observation period of 10 years (median) 221 AS and 302 NS died. In male AS vs. NS, PAI-1 (19.0 (10.0-35.0) vs. 15.0 (9.0-29.0) U/ml; p=0.026) and t-PA antigen (12.7 (9.6-16.3) vs. 11.6 (8.9-14.6) μg/l; p=0.020) were slightly increased, while t-PA activity was slightly decreased (0.63 (0.30-1.05) vs. 0.68 (0.42-1.10) U/l; p=0.005). In female AS vs. NS, t-PA antigen (10.5 (8.3-13.9) vs. 11.5 (8.8-15.0) μg/l; p=0.025) and protein C (108.0±24.1% vs. 118.0±25.7%; p=0.004) were decreased. All parameters except for protein C were predictive for mortality in AS. Fully adjusted hazard ratios (95% CI) were 1.14 (1.04-1.25), 1.19 (1.06-1.34), and 1.29 (1.11-1.49) per 1SD increase for D-dimer, t-PA, and PAI-1, respectively. Including fibrinolysis parameters in risk prediction models for mortality improved the area-under-the-curve (AUC) significantly compared with the conventional risk factors. In conclusion, we found alterations in the fibrinolytic system in smokers, which were more pronounced in male AS. PAI-1, t-PA and D-dimers were significant predictors of mortality in AS in LURIC and should be included into the assessment of cardiovascular risk particularly in patients at risk.",2015,"['Delgado, Graciela E', 'Siekmeier, Rüdiger', 'Krämer, Bernhard K', 'März, Winfried', 'Kleber, Marcus E']"
Thrombin-activatable fibrinolysis inhibitor influences disease severity in humans and mice with pneumococcal meningitis.,"Mortality and morbidity in patients with bacterial meningitis result from the proinflammatory response and dysregulation of coagulation and fibrinolysis. Thrombin-activatable fibrinolysis inhibitor (TAFI) is activated by free thrombin or thrombin in complex with thrombomodulin, and plays an antifibrinolytic role during fibrin clot degradation, but also has an anti-inflammatory role by inactivating proinflammatory mediators, such as complement activation products. To assess the role of TAFI in pneumococcal meningitis. We performed a prospective nationwide genetic association study in patients with bacterial meningitis, determined TAFI and complement levels in cerebrospinal fluid (CSF), and assessed the function of TAFI in a pneumococcal meningitis mouse model by using Cpb2 (TAFI) knockout mice. Polymorphisms (reference sequences: rs1926447 and rs3742264) in the CPB2 gene, coding for TAFI, were related to the development of systemic complications in patients with pneumococcal meningitis. Higher protein levels of TAFI in CSF were significantly associated with CSF complement levels (C3a, iC3b, and C5b-9) and with more systemic complications in patients with bacterial meningitis. The risk allele of rs1926447 (TT) was associated with higher levels of TAFI in CSF. In the murine model, consistent with the human data, Cpb2-deficient mice had decreased disease severity, as reflected by lower mortality, and attenuated cytokine levels and bacterial outgrowth in the systemic compartment during disease, without differences in the brain compartment, as compared with wild-type mice.",2015,"['Mook-Kanamori, B B', 'Valls Serón, M', 'Geldhoff, M', 'Havik, S R', 'van der Ende, A', 'Baas, F', 'van der Poll, T', 'Meijers, J C M', 'P Morgan, B', 'Brouwer, M C', 'van de Beek, D']"
"Denser plasma clot formation and impaired fibrinolysis in paroxysmal and persistent atrial fibrillation while on sinus rhythm: association with thrombin generation, endothelial injury and platelet activation.","Formation of compact and poorly lysable fibrin clots have been demonstrated in patients following ischemic stroke. Recently, it has been shown that denser fibrin networks and impaired fibrinolysis occurs in subjects with permanent atrial fibrillation (AF). Fibrin clot phenotype in other types of AF remains to be established. We evaluated fibrin clot properties in paroxysmal (PAF) and persistent AF (PsAF). We studied 88 non-anticoagulated patients with AF on sinus rhythm and free of stroke (41 with PAF, 47 with PsAF) versus 50 controls. Ex-vivo plasma fibrin clot permeability (Ks) and clot lysis time (CLT) were evaluated along with von Willebrand factor (vWF), peak thrombin generation (TG), platelet factor 4 (PF4) and fibrinolytic proteins. Compared with control subjects, clots obtained from plasma of patients with PAF and PsAF had similarly lower Ks (-7.7%, P=0.01; -8.6%, P=0.005, respectively) and prolonged CLT (+10.8%, P=0.006; +7.8% P=0.04, respectively). No associations of Ks and CLT with CHA2DS2-VASc and HAS-BLED score were observed. Patients with AF had higher TG, vWF, PF4 and plasminogen activator inhibitor-1 (PAI-1) antigen compared with controls. Multiple linear regression adjusted for age, gender, body mass index and fibrinogen showed that TG (β=-0.41), vWF (β=-0.29) and PF4 (β=-0.28) are the independent predictors of Ks (R(2)=0.78), while CLT was independently predicted by TG (β=0.37), PAI-1 antigen (β=0.29) and vWF (β=0.26) in the AF group (R(2)=0.39).",2015,"['Drabik, Leszek', 'Wołkow, Paweł', 'Undas, Anetta']"
Blood coagulation and fibrinolysis in aortic valve stenosis: links with inflammation and calcification.,"Aortic valve stenosis (AS) increasingly afflicts our aging population. However, the pathobiology of the disease is still poorly understood and there is no effective pharmacotherapy for treating those at risk for clinical progression. The progression of AS involves complex inflammatory and fibroproliferative processes that resemble to some extent atherosclerosis. Accumulating evidence indicates that several coagulation proteins and its inhibitors, including tissue factor, tissue factor pathway inhibitor, prothrombin, factor XIII, von Willebrand factor, display increased expression within aortic stenotic valves, predominantly on macrophages and myofibroblasts around calcified areas. Systemic impaired fibrinolysis, along with increased plasma and valvular expression of plasminogen activator inhibitor-1, has also been observed in patients with AS in association with the severity of the disease. There is an extensive cross-talk between inflammation and coagulation in stenotic valve tissue which contributes to the calcification and mineralisation of the aortic valve leaflets. This review summarises the available data on blood coagulation and fibrinolysis in AS with the emphasis on their interactions with inflammation and calcification.",2015,"['Natorska, J', 'Undas, A']"
Effect of mild hypothermia on the coagulation-fibrinolysis system and physiological anticoagulants after cardiopulmonary resuscitation in a porcine model.,"The aim of this study was to evaluate the effect of mild hypothermia on the coagulation-fibrinolysis system and physiological anticoagulants after cardiopulmonary resuscitation (CPR). A total of 20 male Wuzhishan miniature pigs underwent 8 min of untreated ventricular fibrillation and CPR. Of these, 16 were successfully resuscitated and were randomized into the mild hypothermia group (MH, n = 8) or the control normothermia group (CN, n = 8). Mild hypothermia (33°C) was induced intravascularly, and this temperature was maintained for 12 h before pigs were actively rewarmed. The CN group received normothermic post-cardiac arrest (CA) care for 72 h. Four animals were in the sham operation group (SO). Blood samples were taken at baseline, and 0.5, 6, 12, 24, and 72 h after ROSC. Whole-body mild hypothermia impaired blood coagulation during cooling, but attenuated blood coagulation impairment at 72 h after ROSC. Mild hypothermia also increased serum levels of physiological anticoagulants, such as PRO C and AT-III during cooling and after rewarming, decreased EPCR and TFPI levels during cooling but not after rewarming, and inhibited fibrinolysis and platelet activation during cooling and after rewarming. Finally, mild hypothermia did not affect coagulation-fibrinolysis, physiological anticoagulants, or platelet activation during rewarming. Thus, our findings indicate that mild hypothermia exerted an anticoagulant effect during cooling, which may have inhibitory effects on microthrombus formation. Furthermore, mild hypothermia inhibited fibrinolysis and platelet activation during cooling and attenuated blood coagulation impairment after rewarming. Slow rewarming had no obvious adverse effects on blood coagulation.",2013,"['Gong, Ping', 'Zhang, Ming-Yue', 'Zhao, Hong', 'Tang, Zi-Ren', 'Hua, Rong', 'Mei, Xue', 'Cui, Juan', 'Li, Chun-Sheng']"
Proteolytic modulation of factor Xa-antithrombin complex enhances fibrinolysis in plasma.,"Our previous work showed that purified coagulation factor Xa (FXa) acquires fibrinolysis cofactor activity after plasmin-mediated cleavage. The predominant functional species is a non-covalent heterodimer of 33 and 13kDa, termed Xa33/13, which has predicted newly exposed C-terminal lysines that are important for tissue plasminogen activator (tPA)-mediated plasminogen activation to plasmin. To provide evidence that this mechanism occurs in a physiological context, here we demonstrated the appearance of Xa33 in clotting plasma by western blot analysis. Since the normal fate of FXa is stable association with antithrombin (AT), an AT western blot was conducted, which revealed a band of ~13kDa higher apparent molecular weight than AT that appeared concurrent to Xa33. Sequencing of purified proteins confirmed the generation of Xa13 covalently bound to AT and Xa33 (Xa33/13-AT) by cleavages at Lys-Met339 and Lys-Asp389. Ligand blots demonstrated (125)I-plasminogen binding to the Xa33 subunit of plasmin-generated Xa33/13-AT. Purified XaAT added to plasma that was induced to clot enhanced the rate of tPA-mediated fibrinolysis by ~16-fold. Similarly, purified plasminogen activation by tPA was enhanced by ~16-fold by XaAT. Plasmin cleaves XaAT and exposes plasminogen binding sites at least 10-fold faster than FXa. Here we demonstrate a novel function for AT, which accelerates the modulation of FXa into the fibrinolytic form, Xa33/13. The consequent exposure of C-terminal lysine binding sites essential for plasminogen activation enhances fibrinolysis. These results are consistent with a model where auxiliary cofactors link coagulation to fibrinolysis by priming the accelerating role of fibrin.",2013,"['Talbot, Kimberley', 'Meixner, Scott C', 'Pryzdial, Edward L G']"
Novel or expanding current targets in fibrinolysis.,"Globally the leading cause of long-term disability and mortality stems from cardiovascular diseases, which creates an enormous economic burden. Currently available treatments for intravascular thrombosis consist of a large repertoire of antithrombotic agents targeting coagulation and platelet function. However, the only agents available to enhance fibrinolysis are recombinant or modified forms of plasminogen activators. Their clinical use is limited by low efficacy, life-threatening side-effects (primarily caused by the high systemic dose required) and the inapplicability for prophylactic use. This review provides an update on the latest advances in targeting the antifibrinolytic proteins, plasminogen activator inhibitor-1 and thrombin-activatable fibrinolysis inhibitor, and will highlight novel therapeutic avenues to enhance fibrinolysis.",2014,"['Wyseure, Tine', 'Declerck, Paul J']"
Effects of Shen-Fu injection on coagulation-fibrinolysis disorders in a porcine model of cardiac arrest.,"The objective of the study is to investigate the effects of Shen-Fu injection (SFI) on coagulation-fibrinolysis disorders in a porcine model of cardiac arrest. Thirty Wuzhishan pigs were randomly assigned into the sham operation group (SO group, n = 6), epinephrine group (EP group, n = 12), and SFI group (n = 12). After 8 minutes of untreated ventricular fibrillation (VF), pigs in the EP group or SFI group were administered with either EP (0.02 mg/kg) or SFI (1.0 mL/kg), respectively. Plasma levels of tissue factor, thrombin-antithrombin complex, tissue factor pathway inhibitor, antithrombin III, protein C, tissue plasminogen activator, plasminogen activator inhibitor 1, soluble thrombomodulin, and soluble endothelial protein C receptor were measured at baseline, 1, 6, 12, and 24 hours after return of spontaneous circulation (ROSC). In addition, arterial lactate levels were measured at baseline, 1, 6, 12, and 24 hours after ROSC, and lactate clearance was calculated at 1, 6, 12, and 24 hours after ROSC. Compared with the EP group, tissue factor, thrombin-antithrombin complex, tissue factor pathway inhibitor, tissue plasminogen activator, and plasminogen activator inhibitor 1 levels were significantly lower, whereas antithrombin III and protein C levels were significantly higher in the SFI group (all P < .05). In addition, soluble thrombomodulin and soluble endothelial protein C receptor levels in the SFI group were significantly lower in comparison to the EP group (all P < .01). Furthermore, arterial lactate levels were significantly lower, and lactate clearance was higher in the SFI group (all P < .01).",2016,"['Yin, Qin', 'Liu, Bo', 'Wu, Caijun', 'Yang, Jun', 'Hang, Chenchen', 'Li, Chunsheng']"
Acute CO poisoning is associated with impaired fibrinolysis and increased thrombin generation.,"Carbon monoxide (CO) poisoning is a leading cause of unintentional poisoning deaths in many countries. In ex vivo studies, CO released from carbon monoxide-releasing molecules has been shown to attenuate fibrinolysis via increased alpha-2-antiplasmin activity. Hypofibrinolysis is associated with coronary ischaemia, which is also commonly observed in CO poisoning. We examined fibrin clot properties in acutely poisoned CO patients. Ex vivo plasma fibrin clot permeability, turbidimetry and efficiency of fibrinolysis were investigated in 48 patients and controls matched for age and sex. CO-poisoned patients had 11.6% longer clot lysis time than the controls (p < 0.0001). No intergroup differences in clot permeability or turbidimetric variables were observed. Plasma tissue-type plasminogen antigen (tPA), plasminogen activator inhibitor-1 (PAI-1) antigen and activity and F1.2 prothrombin fragments were higher in the patients than in the controls (all p < 0.0001). Plasma tPA activity was lower in the CO-poisoned group. Multiple linear regression showed that a thrombin generation marker, F1.2, is the strongest predictor of clot lysis time, followed by PAI-1 activity and carboxyhaemoglobin levels. In conclusion, this report is the first to demonstrate that acute CO poisoning in human beings is linked to increased thrombin generation and impaired fibrinolysis, which might contribute to ischaemic complications.",2013,"['Gawlikowski, Tomasz', 'Gomolka, Ewa', 'Piekoszewski, Wojciech', 'Jawień, Wojciech', 'Undas, Anetta']"
"The hypercoagulable state in Cushing's disease is associated with increased levels of procoagulant factors and impaired fibrinolysis, but is not reversible after short-term biochemical remission induced by medical therapy.","Cushing's disease (CD) is accompanied by an increased risk of venous thromboembolism. Surgery is the primary treatment of CD. The aim of the study was to compare hemostatic parameters between patients with CD and controls and to evaluate the effect of medical treatment of CD on hemostasis. During 80 d, stepwise medical treatment was applied with the somatostatin analog pasireotide, the dopamine agonist cabergoline, and ketoconazole, which suppresses adrenocortical steroidogenesis, at four university medical centers in The Netherlands. Seventeen patients with de novo, residual, or recurrent CD were included. We measured urinary free cortisol and parameters of coagulation and fibrinolysis. Patients with CD had significantly higher body mass index (P < 0.001), shortened activated partial thromboplastin time (P < 0.01), and higher levels of fibrinogen, Factor VIII, and protein S activity (P < 0.05) compared to healthy control subjects. In addition, fibrinolytic capacity was impaired in patients with CD as reflected by prolonged clot lysis time (P < 0.001) and higher levels of plasminogen activator inhibitor type 1, thrombin-activatable fibrinolysis inhibitor, and α2-antiplasmin (P < 0.01). There were no statistically significant differences in von Willebrand factor:antigen, antithrombin, and protein C activity. After 80 d, 15 of 17 patients had normalized urinary free cortisol excretion. Despite biochemical remission, only slight decreases in antithrombin (P < 0.01) and thrombin-activatable fibrinolysis inhibitor (P < 0.05) levels were observed. Other parameters of coagulation and fibrinolysis did not change significantly.",2012,"['van der Pas, R', 'de Bruin, C', 'Leebeek, F W G', 'de Maat, M P M', 'Rijken, D C', 'Pereira, A M', 'Romijn, J A', 'Netea-Maier, R T', 'Hermus, A R', 'Zelissen, P M J', 'de Jong, F H', 'van der Lely, A J', 'de Herder, W W', 'Lamberts, S W J', 'Hofland, L J', 'Feelders, R A']"
"Activation of endothelium, coagulation and fibrinolysis is enhanced and associates with renal anti-neutrophil cytoplasmic antibody-associated vasculitis.","While the incidence of thromboembolism in anti-neutrophil cytoplasmic antibodies-associated vasculitis (AAV) is high, the coagulation and fibrinolysis profile in AAV patients remains poorly characterized. We aimed at studying this profile in association with vasculitis activity and renal function. This prospective study included 21 AAV patients with renal disease and 40 controls with other chronic kidney disease. Platelet count, antithrombin, FVIII : C, von Willebrand factor (VWF) activities (VWF : RCo) and antigen (VWF : Ag), fibrinogen, prothrombin fragments (F1 + 2), fibrin degradation product d-dimer and the presence of antiphospholipid antibodies were measured during the active and remission states of the AAV and at the baseline in controls. Occurrence of thromboembolic events was recorded. F1 + 2 was 2.6-fold and D-dimer was 5-fold higher during the active AAV than its remission (median 563 versus 212 pM and 3.0 versus 0.6 mg/L, P = 0.001 for both). FVIII : C (median 228%), VWF : RCo (198%) and VWF : Ag (222%) were the highest among the patients with active AAV and remained elevated also under remission. In active AAV, both F1 + 2 and d-dimer clearly associated with impaired renal function (r = -0.67, P = 0.001 and r = -0.66, P = 0.001). In AAV patients, two thromboembolic events occurred during the follow-up.",2015,"['Salmela, Anna', 'Ekstrand, Agneta', 'Joutsi-Korhonen, Lotta', 'Räisänen-Sokolowski, Anne', 'Lassila, Riitta']"
Alterations of coagulation and fibrinolysis in patients with angioedema due to C1-inhibitor deficiency.,"Patients with functional deficiency of C1-inhibitor (C1-INH) suffer from recurrent acute attacks (AA) of localized oedema associated with activation of the contact system, complement and fibrinolysis. To unravel further the role of coagulation and fibrinolysis in the pathophysiology of C1-INH deficiency, we performed simultaneous thrombin and plasmin generation measurements in plasma from patients with hereditary angioedema (HAE) due to C1-INH deficiency during AA (n = 23), in remission (R) (n = 20) and in controls (n = 20). During AA thrombin generation after in-vitro activation of plasma was higher than in controls, as demonstrated by shorter thrombin peak-time (P < 0·05), higher thrombin peak-height (P < 0·001) and increased area under the curve (AUC) (P < 0·05). Additionally, elevated levels of prothrombin fragment 1+2 (P < 0·0001) were observed in non-activated plasma from the same patients. In contrast, in activated plasma from patients during AA plasmin generation estimated as plasmin peak-height (P < 0·05) and plasmin potential (P < 0·05) was reduced, but non-activated plasma of the same patients showed elevated plasmin-anti-plasmin (PAP) complexes (P < 0·001). This apparent discrepancy can be reconciled by elevated soluble thrombomodulin (sTM) (P < 0·01) and thrombin activatable fibrinolysis inhibitor (TAFI) in patients during AA providing possible evidence for a regulatory effect on fibrinolysis. Plasminogen activator inhibitor-1 (PAI-1) was reduced in patients during AA indicating, together with the observed reduction of plasmin generation, the consumption of fibrinolytic factors. In conclusion, our results support the involvement of coagulation and fibrinolysis in the pathophysiology of HAE and show the possible application of simultaneous measurement of thrombin and plasmin generation to evaluate different clinical conditions in HAE patients.",2012,"['van Geffen, M', 'Cugno, M', 'Lap, P', 'Loof, A', 'Cicardi, M', 'van Heerde, W']"
Preservation of peritoneal fibrinolysis owing to decreased transcription of plasminogen activator inhibitor-1 in peritoneal mesothelial cells suppresses postoperative adhesion formation in laparoscopic surgery.,"Postoperative adhesion formation is regulated by peritoneal fibrinolysis, which is determined by tissue-type plasminogen activator (tPA) and plasminogen activator inhibitor-1 (PAI-1). This study compared peritoneal fibrinolysis and adhesion formation after laparoscopic surgery (LAP) and open surgery (OP). We divided 154 male rats into 3 groups after cecal cauterization: Control, no treatment; LAP, CO2 pneumoperitoneum at 5 mmHg for 60 minutes; and OP, laparotomy for 60 minutes. Adhesions were quantified at day 7. The activity and mRNA level of tPA and PAI-1 were determined by enzyme-linked immunosorbent assay in plasma and peritoneal lavage and by real-time polymerase chain reaction in peritoneal mesothelial cells from omentum. We also examined peritoneal fibrinolysis in human gastric cancer patients treated with LAP (n = 14) or OP (n = 10). In the animal study, adhesion scores, PAI-1 activity in peritoneal lavage fluid, and PAI-1 mRNA levels in peritoneal mesothelium were significantly greater in the OP group than the control and LAP groups. In the human study, postoperative PAI-1 mRNA levels were significantly greater in the OP group than the LAP group. Additionally, PAI-1 mRNA levels and subsequent adhesion formation were induced by prolonged operative time in the OP group, but not the LAP group.",2013,"['Shimomura, Manabu', 'Hinoi, Takao', 'Ikeda, Satoshi', 'Adachi, Tomohiro', 'Kawaguchi, Yasuo', 'Tokunaga, Masakazu', 'Sasada, Tatsunari', 'Egi, Hiroyuki', 'Tanabe, Kazuaki', 'Okajima, Masazumi', 'Ohdan, Hideki']"
Role of routine early angiography post-fibrinolysis for ST elevation myocardial infarction--a meta-regression analysis using angiography rate in the non-routine arm.,"The current European and American Guidelines differ with regard to the recommended level for the use of routine early angiography after fibrinolysis for STEMI. Previous meta-analyses on randomized controlled trials have supported the routine early approach, but its advantage may be because of an excessively low angiography rate among patients in the non-routine strategy arm of the trials. We update the meta-analysis and apply meta-regression to evaluate whether the difference in outcome between the 2 randomized arms could be explained by the angiography rates in the non-routine strategy arm. Because reinfarction and recurrent ischemia are often the reported indication for angiography, we only use mortality endpoint in our meta-regression analysis. Among the eight trials included with 3195 patients, the angiography rate in the non-routine strategy arms ranges from 15% to 100%. The overall odds ratio for 30-day mortality comparing the routine early angiography arm vs the non-routine arm is 0.86 (95% confidence interval 0.60-1.24). On the plot listing the eight trials according to angiography rates, there is no visual trend in the odds ratio estimates for mortality when comparing the 2 treatment strategies as angiography rate decreases. In meta-regression analysis, angiography rate does not predict 30-day mortality (p=0.461).",2013,"['Wong, Cheuk-Kit', 'Leon de la Barra, Sophia', 'Herbison, Peter']"
Can exercise capacity assessed by the 6 minute walk test predict the development of major adverse cardiac events in patients with STEMI after fibrinolysis?,"To assess the added value of the 6 minute walk test distance (6MWTD) in the risk-stratification methods for patients with ST -segment elevation myocardial infarction (STEMI) treated with fibrinolysis. This is a prospective cohort study of one hundred consecutive patients with STEMI, who had received fibrinolysis, at Assuit University Hospital. All patients underwent 6MWT pre- discharge and were followed up for 3 months to monitor the incidence of major adverse cardiac events (MACE). Patients were divided into 3 groups according to the level of 6MWTD (level I>450 m, level II = 300-450 m and level III<300 m). Among the study population, the median 6MWT distance was 370 meters (interquartile range 162-462). The mean age was 60.9±10.7 years, 71.9% of them were males, 2/3 had anterior MI. only 10.5% had successful thrombolysis. Compared to patients in level I (>450 m), patients in level III (<300 m) were more likely to have clinical risk factors as hypertension, diabetes and impaired renal function. The patient's mean TIMI score was 3.4±2.2, the mean GRACE score was 150.5±27.7. There was a significant negative correlation between the 6 MWTD and GRACE risk score (r = -0.80, p<0.001). At 3 months of follow-up, 51% had MACE including 16% were dead. Multivariate logistic regression analysis identified that the GRACE risk score and 6MWT distance levels were the best predictors of the MACE at 3 month of follow up. The incidence of MACE was 4 times higher in patients with high GRACE risk score who couldn't walk more than 300 meters (OR = 4.66, 95% CI = 1.1-14.5, p = 0.006).",2014,"['Hassan, Ayman K M', 'Dimitry, Salwa R', 'Agban, George W']"
