Title,Abstract,Date,Authors
"Interconnectedness of global hemostasis assay parameters in simultaneously evaluated thrombin generation, fibrin generation and clot lysis in normal plasma.","Fluorogenic thrombin generation (TG) assays and turbidity-based fibrin generation (FG)- and fibrinolysis (FL)-resistance assays have been sought to assess bleeding and clotting disorders. Theoretically, TG, FG and FL tests should provide overlapping information because thrombin is responsible for FG and induces protection from FL. The relationships between TG, FG and FL parameters remain poorly investigated, partly because existing experimental systems do not permit simultaneous detection of both TG and FG in the same sample of plasma, and are instead tested in separate experiments. We evaluated the potential benefits of a combined TG/FG/FL assay by testing responses of normal plasma to a wide range of tissue factor (TF) and tissue plasminogen activator (tPA) concentrations. Correlations between multiple parameters extracted from the TG and FG/FL curves were also compared. Rate of FG correlated well with TG peak height at all TF concentrations, but correlations between TG and FL parameters depended on the TF concentration. Without thrombomodulin, all FG/FL parameters at high TF could be predicted from TG parameters and no FL protection was observed. With thrombomodulin and high TF, TF-dependent FL protection did not correlate with TF-dependent TG. The fluorogenic thrombin substrate did not interfere with optical density readings, and meaningful tPA concentrations did not interfere with TG readings.",2016,"['Xin, Kevin Z', 'Chang, William C', 'Ovanesov, Mikhail V']"
The influence of type 2 diabetes on fibrin clot properties in patients with coronary artery disease.,"Type 2 diabetes mellitus (T2DM) increases the risk of coronary thrombosis and both conditions are associated with altered fibrin clot properties. However, the influence of T2DM on fibrin clot properties in patients with coronary artery disease (CAD) remains unclear. We aimed to investigate the influence of T2DM on fibrin clot properties in patients with CAD. Fibrin clot structure and fibrinolysis were investigated in 581 CAD patients (148 with T2DM) using turbidimetric assays, confocal and scanning electron microscopy. Clots made from plasma and plasma-purified fibrinogen were studied, and plasma levels of inflammatory markers were analysed. T2DM patients had increased clot maximum absorbance compared with non-diabetic patients (0.36 ± 0.1 vs 0.33 ± 0.1 au; p=0.01), displayed longer lysis time (804 [618;1002] vs 750 [624;906] seconds; p=0.03) and showed more compact fibrin structure assessed by confocal and electron microscopy. Fibrinogen levels were elevated in T2DM (p< 0.001), but clots made from purified fibrinogen showed no differences in fibrin properties in the two populations. Adjusting for fibrinogen levels, T2DM was associated with C-reactive protein and complement C3 plasma levels, with the former correlating with clot maximum absorbance (r=0.24, p< 0.0001) and the latter with lysis time (r=0.30, p< 0.0001). Independent of fibrinogen levels, females had more compact clots with prolonged lysis time compared with males (all p-values< 0.001). In conclusion, T2DM is associated with prothrombotic changes in fibrin clot properties in patients with CAD. This is related to quantitative rather than qualitative changes in fibrinogen with a possible role for inflammatory proteins.",2014,"['Neergaard-Petersen, S', 'Hvas, A-M', 'Kristensen, S D', 'Grove, E L', 'Larsen, S B', 'Phoenix, F', 'Kurdee, Z', 'Grant, P J', 'Ajjan, R A']"
Reduced clot permeability and susceptibility to lysis in patients with acute coronary syndrome: effects of inflammation and oxidative stress.,"Stable angina is associated with unfavorable fibrin structure/function. It is not known how acute coronary syndromes (ACS) affect fibrin architecture. We investigated fibrin clot properties and their determinants in ACS patients. Clot permeability, turbidity and fibrinolysis were assessed in 40 patients with ACS versus 40 controls with stable angina matched for age, sex, and risk factors. Patients with ACS had lower clot permeability (p=0.001), faster fibrin polymerization (p=0.008), and prolonged fibrinolysis time (p<0.0001) than controls. C-reactive protein (CRP) and 8-epi-prostaglandin F(2alpha), a marker of oxidative stress, were the only independent predictors of clot permeability (R(2)=-0.74; p<0.0001 and R(2)=-0.65; p<0.0001, respectively) and fibrinolysis time in ACS patients (R(2)=0.60; p<0.0001 and R(2)=0.59; p=0.0002, respectively). In angina patients, fibrinogen and CRP predicted permeability (R(2)=-0.71; p<0.0001 and R(2)=-0.62; p<0.0001), and D-dimer predicted lysis time (R(2)=0.54; p=0.0005). In regression analysis models incorporating all patients, the only independent predictor of all clot variables was being an ACS patient (R(2) 0.51 to 0.85; p<0.001).",2008,"['Undas, Anetta', 'Szułdrzynski, Konstanty', 'Stepien, Ewa', 'Zalewski, Jarosław', 'Godlewski, Jacek', 'Tracz, Wiesława', 'Pasowicz, Mieczysław', 'Zmudka, Krzysztof']"
Induction therapy alters plasma fibrin clot properties in multiple myeloma patients: association with thromboembolic complications.,"Induction therapy in patients with multiple myeloma increases the risk of thromboembolism. We have recently shown that multiple myeloma patients tend to form denser fibrin clots displaying poor lysability. We investigated the effect of induction therapy on fibrin clot properties in multiple myeloma patients. Ex-vivo plasma fibrin clot permeability, turbidity, susceptibility to lysis, thrombin generation, factor VIII and fibrinolytic proteins were compared in 48 multiple myeloma patients prior to and following 3 months of induction therapy, mainly with cyclophosphamide-thalidomide-dexamethasone regimen. Patients on thromboprophylaxis with aspirin or heparins were eligible. A 3-month induction therapy resulted in improved clot properties, that is higher clot permeability, compaction, shorter lag phase and higher final turbidity, along with shorter clot lysis time and higher rate of D-dimer release from fibrin clots than the baseline values. The therapy also resulted in lower thrombin generation, antiplasmin and thrombin-activatable fibrinolysis inhibitor (TAFI), but elevated factor VIII. Progressive disease was associated with lower posttreatment clot permeability and lysability. Despite thromboprophylaxis, two patients developed ischemic stroke and 10 had venous thromboembolism. They were characterized by pretreatment lower clot permeability, prolonged clot lysis time, longer lag phase, higher peak thrombin generation, TAFI and plasminogen activator inhibitor -1. Formation of denser plasma fibrin clots with reduced lysability and increased thrombin generation at baseline could predispose to thrombotic complications during induction treatment in multiple myeloma patients. We observed improved fibrin clot properties and thrombin generation in multiple myeloma patients except those with progressive disease.",2015,"['Undas, Anetta', 'Zubkiewicz-Usnarska, Lidia', 'Helbig, Grzegorz', 'Woszczyk, Dariusz', 'Kozińska, Justyna', 'Dmoszyńska, Anna', 'Dębski, Jakub', 'Podolak-Dawidziak, Maria', 'Kuliczkowski, Kazimierz']"
Factor XIII Val34Leu polymorphism as a modulator of fibrin clot permeability and resistance to lysis in patients with severe coronary artery disease.,"A common G to T transition in codon 34 with the subsequent valine with leucine replacement in the factor (F) XIII A-subunit affects fibrin formation and stabilisation in vitro. Data on the effects of Leu34 allele on cardiovascular thromboembolic events in vivo are conflicting. We investigated whether FXIII Val34Leu polymorphism is potent enough to affect fibrin clot properties in patients with advanced coronary artery disease (CAD). We studied 113 patients, aged 62.8 +/- 6.1 years, who were scheduled for elective isolated coronary artery bypass grafting surgery (CABG). Patients were compared with 98 healthy age-matched controls. Ex vivo fibrin clot permeability and lysis time (t5oo/o) were determined in citrated plasma. Patients scheduled for CABG had lower clot permeability (9.14 + 1.64 vs. 10.02 + 1.12 x 10(-9) cm2; p = 0.0002) and longer t50%, (8.45 +/- 1.94 vs. 7.63 +/- 1.24 min; p < 0.0001) than controls. The Leu34 carriers, i.e. 9 (8%) Leu34Leu homozygous and 23 (20%) Val34Leu heterozygous subjects, had lower permeability by 23% in the CAD group compared with 81 (72%) patients with Val34Val genotype. A similar intergroup difference was observed for t50%, which was longer in Leu34 carriers (p < 0.0001). The FXIII Leu34 allele frequency in the control group was similar as well as the impact of Leu34 allele on fibrin properties. The effect of FXIII Leu34 allele on permeability and t50%, was not affected by homocysteine, C-reactive protein and fibrinogen levels in CAD patients and controls.",2009,"['Stepień, Ewa', 'Plicner, Dariusz', 'Kapelak, Bogusław', 'Wypasek, Ewa', 'Sadowski, Jerzy', 'Undas, Anetta']"
Fibrin clot formation and fibrinolysis in patients with a history of coronary stent thrombosis.,"Coronary stent thrombosis is a devastating complication of percutaneous coronary intervention (PCI). Multiple factors underlie the pathophysiological mechanisms of stent thrombosis. Previous studies demonstrated that patients with stent thrombosis, compared to control PCI patients, formed denser fibrin clots in vitro which were more resistant to fibrinolysis, suggesting that altered fibrin clot properties may contribute to the pathophysiology of stent thrombosis. We assessed the plasma fibrin clot formation and fibrinolysis of patients with and without stent thrombosis. Cases (patients with stent thrombosis) and matched controls (patients without stent thrombosis) were included for a matched case-control study. Matching was performed on indication and time of the index PCI (initial stent implantation) from the cases. Fibrin clot formation and fibrinolysis were assessed in vitro by turbidimetric assays, with human thrombin to initiate fibrin polymerization and tissue type plasminogen activator to initiate fibrinolysis. Lag time, maximal absorbance and clot lysis time were determined by these assays. In total, 27 cases and 27 controls were included. No significant differences were observed between cases and controls in lag time (173 vs. 162s, p=0.18), maximal absorbance (0.78 vs. 0.83, p=0.36), and clot lysis time (69 vs. 71min, p=0.78). Fibrin clot formation and fibrinolysis were not associated with stent thrombosis.",2016,"['Godschalk, Thea C', 'Konings, Joke', 'Govers-Riemslag, José W', 'Ten Berg, Jurriën M', 'Hackeng, Christian M', 'Ten Cate, Hugo']"
Altered plasma fibrin clot properties in essential thrombocythemia.,"Patients with increased thromboembolic risk tend to form denser fibrin clots which are relatively resistant to lysis. We sought to investigate whether essential thrombocythemia (ET) is associated with altered fibrin clot properties in plasma. Ex vivo plasma fibrin clot permeability coefficient (Ks), turbidimetry and clot lysis time (CLT) were measured in 43 consecutive patients with ET (platelet count from 245 to 991 × 10(3)/µL) and 50 control subjects matched for age, sex and comorbidities. Fibrinolysis proteins and inhibitors together with platelet activation markers were determined. Reduced Ks (-38%, p < 0.0001) and prolonged CLT (+34%, p < 0.0001) were observed in ET. The differences remained significant after adjustment for fibrinogen and platelet count. ET was associated with a slightly shorter lag phase (-5%, p = 0.01) and higher maximum absorbency of the turbidimetric curve (+6%, p < 0.001). The ET patients had higher plasma P-selectin by 193% (p < 0.00001) and platelet factor 4 (PF4) by 173% (p < 0.00001), with higher P-selectin observed in 19 (44%) patients with JAK-2 gene V617F mutation. Higher t-PA (+20%, p < 0.001), 23% higher plasminogen activator inhibitor-1, PAI-1 (+23%, p < 0.01) and unaltered thrombin-activatable fibrinolysis inhibitor, plasminogen and α2-antiplasmin activity were found in the ET group. Ks inversely correlated with fibrinogen, PF4 and C-reactive protein. CLT positively correlated only with PAI-1. Patients with ET display prothrombotic plasma fibrin clot phenotype including impaired fibrinolysis, which represents a new prothrombotic mechanism in this disease.",2016,"['Małecki, Rafał', 'Gacka, Małgorzata', 'Kuliszkiewicz-Janus, Małgorzata', 'Jakobsche-Policht, Urszula', 'Kwiatkowski, Jacek', 'Adamiec, Rajmund', 'Undas, Anetta']"
Short-term high-dose effect of lovastatin on thrombolysis by rt-PA in a human whole-blood in vitro clot model.,"High-dose hydroxymethylglutaryl coenzyme. A reductase inhibitor (statin) administration reduces neuronal injury and improves outcomes in experimental models of acute ischemic stroke, and has been shown to be safe in a phase 1 dose-escalation study using lovastatin at doses higher than currently approved for daily use. Statins also affect the hemostatic system by upregulating t-PA expression and decreasing plasminogen activator inhibitor (PAI-1) expression, platelet adhesion and thrombus formation in animal models. Since a thrombolytic agent, recombinant tissue plasminogen activator (rt-PA), is currently the only FDA-approved therapy for use in ischemic stroke patients, it is important to ascertain whether high statin doses impact the efficacy of rt-PA. The main goal of this study was to evaluate the effect of a high dose of lovastatin and its active form, lovastatin hydroxy acid, on rt-PA thrombolysis in an in vitro model. Percentage clot lysis was measured in the presence and absence of rt-PA in three different treatment groups: lovastatin, lovastatin hydroxy acid, and ethanol. The effect of ethanol on clot lysis was studied since ethanol was used to disperse the highly hydrophobic lovastatin. The decrease in clot width over time was measured using microscopic imaging of an in vitro human whole blood clot model; an approximately 400 μm diameter clot was formed on suture silk, suspended in human fresh frozen plasma (hFFP) and exposed to treatment. In the absence of rt-PA, clot lysis did not show statistically significant differences in the percentage clot lysis between different treatment groups (p=0.103). In the presence of rt-PA, clot lysis was greater than in the absence of rt-PA for all groups, but there were no statistically significant differences between treatment groups (p=0.385). In this in vitro study, high doses of lovastatin neither impaired nor enhanced the lytic efficacy of rt-PA.",2012,"['Kandadai, Madhuvanthi A', 'Meunier, Jason', 'Lindsell, Christopher J', 'Shaw, George J', 'Elkind, Mitchell S V']"
The biochemical and physical process of fibrinolysis and effects of clot structure and stability on the lysis rate.,"The effectiveness of fibrinolysis results from the combination of regulated enzymatic activity and the physical properties of the fibrin scaffold. Physiologically, clots or thrombi are dissolved from within via internal lysis. In contrast, with therapeutic thrombolysis, lytic agents are introduced at one surface and lysis proceeds across the thrombus. In the latter case, there are complex changes that take place at the lysis front in a narrow zone. However, at the microscopic level the mechanisms for either general type of fibrinolysis appear to be similar. Fibrinolysis proceeds by fibers being transected laterally, rather than digestion of fibers by surface erosion from the outside. A molecular model to account for these observations together with what is known from the biochemical characterization of fibrinolysis involves the movement of plasmin laterally across fibers, binding to sites created by its own proteolytic activity. Fibrin clots can have a great diversity of structural, biological, physical, and chemical properties depending on the conditions of formation, and the rate and nature of fibrinolysis is related to these properties. In general, the rate of lysis appears to be faster for clots made up of thicker fibers than for clots made up of thinner fibers, but the lysis rate is not simply a function of fiber diameter and also depends on other physical properties of the clot. Platelet aggregation and clot retraction have a dramatic effect on the structure of fibrin and hence on fibrinolysis.",2008,"['Weisel, J W', 'Litvinov, R I']"
Abnormal plasma clot structure and stability distinguish bleeding risk in patients with severe factor XI deficiency.,"Factor XI (FXI) deficiency is a rare autosomal recessive disorder. Many patients with even very low FXI levels (< 20 IU dL(-1) ) are asymptomatic or exhibit only mild bleeding, whereas others experience severe bleeding, usually following trauma. Neither FXI antigen nor activity predicts the risk of bleeding in FXI-deficient patients. (i) Characterize the formation, structure and stability of plasma clots from patients with severe FXI deficiency and (ii) determine whether these assays can distinguish asymptomatic patients ('non-bleeders') from those with a history of bleeding ('bleeders'). Platelet-poor plasmas were prepared from 16 severe FXI-deficient patients who were divided into bleeders or non-bleeders, based on bleeding associated with at least two tooth extractions without prophylaxis. Clot formation was triggered by recalcification and addition of tissue factor and phospholipids in the absence or presence of tissue plasminogen activator and/or thrombomodulin. Clot formation and fibrinolysis were measured by turbidity and fibrin network structure by laser scanning confocal microscopy. Non-bleeders and bleeders had similarly low FXI levels, normal prothrombin times, normal levels of fibrinogen, factor VIII, von Willebrand factor and factor XIII, and normal platelet number and function. Compared with non-bleeders, bleeders exhibited lower fibrin network density and lower clot stability in the presence of tissue plasminogen activator. In the presence of thrombomodulin, seven of eight bleeders failed to form a clot, whereas only three of eight non-bleeders did not clot.",2014,"['Zucker, M', 'Seligsohn, U', 'Salomon, O', 'Wolberg, A S']"
Altered plasma fibrin clot properties and fibrinolysis in patients with multiple myeloma.,"Multiple myeloma (MM) is associated with increased risk of venous and arterial thromboembolism. Formation of denser and poorly lysable fibrin clots is observed in patients with arterial and venous thromboembolism. We investigated fibrin clot properties and their determinants in MM patients. Ex vivo plasma fibrin clot permeability, turbidity and susceptibility to lysis were evaluated in 106 MM patients at the time of diagnosis vs. 100 age- and sex-matched controls. MM patients had lower clot permeability (Ks ), compaction, indicating denser fibrin clots, impaired fibrin polymerization with longer lag phase and lower final turbidity (D-Dmax ), combined with hypofibrinolysis reflected by longer lysis time and slower rate of D-dimer release from fibrin clots (D-Drate ) compared with controls (all P < 0·001). Patients with IgG MM had lower Ks compared with IgA MM [5·9 (5·1-6·4) vs. 6·3 (5·9-7·2) 10(-9)  cm(2) ; P = 0·007] and longer lysis time compared with light-chain-disease patients [11·4 (10·9-12·3) vs. 10·7 (9·8-11·9) min; P = 0·022]. Of the fibrin variables, only Ks was significantly lower in patients with International Staging System (ISS) grade III than in those with ISS grade I and II [5·9 (4·9-6·6) vs. 6·2 (5·7-6·8) 10(-9)  cm(2) ; P = 0·015]. Multivariate analysis adjusted for age and fibrinogen showed that in MM patients elevated peak thrombin levels determine Ks and D-Dmax , while thrombin-activatable fibrinolysis inhibitor (TAFI) activity predicts Ks , t50% , D-Drate and lag phase.",2014,"['Undas, Anetta', 'Zubkiewicz-Usnarska, Lidia', 'Helbig, Grzegorz', 'Woszczyk, Dariusz', 'Kozińska, Justyna', 'Dmoszyńska, Anna', 'Podolak-Dawidziak, Maria', 'Kuliczkowski, Kazimierz']"
Venous clot lysis and stenting.,"Venous thromboembolism (VTE) continues to represent a major source or mortality and morbidity. Although anticoagulation is the mainstay of therapy, adjunctive catheter-based interventions have shown substantial potential to improve clinically meaningful patient outcomes in patients with deep vein thrombosis (DVT), pulmonary embolism (PE), and the post-thrombotic syndrome (PTS). Catheter-directed thrombolysis (CDT) has been shown in a randomized trial to reduce the risk of PTS in patients with acute proximal DVT; data from a larger NIH trial is expected shortly. The use of CDT is being increasingly used for patients with submassive or massive pulmonary embolism. Preliminary studies suggest that endovascular stent placement and ablative therapies can improve quality-of-life in carefully selected patients with established PTS. In this article, we summarize the current status of thrombus removal and stent placement procedures for VTE and PTS, with the main purpose being to guide clinicians in individualizing treatment decisions for their challenging patients.",2015,"['Vedantham', 'Suresh']"
CVD risk factors are related to plasma fibrin clot properties independent of total and or γ' fibrinogen concentration.,"Cardiovascular disease (CVD) risk factors are associated with total fibrinogen concentration and/or altered clot structure. It is however, unclear whether such associations with clot structure are ascribed to fibrinogen concentration or other independent mechanisms. We aimed to determine whether CVD risk factors associated with increased total and/or γ' fibrinogen concentration, were also associated with altered fibrin clot properties and secondly whether such associations were due to the fibrinogen concentration or through independent associations. In a plasma setting CVD risk factors (including total and γ' fibrinogen concentration) were cross-sectionally analysed in 2010 apparently healthy black South African participants. Kinetics of clot formation (lag time, slope and maximum absorbance) as well as clot lysis times were calculated from turbidity curves. Of the measured CVD risk factors age, metabolic syndrome, C-reactive protein (CRP), high density lipoprotein (HDL)-cholesterol and homocysteine were significantly associated with altered fibrin clot properties after adjustment for total and or γ' fibrinogen concentration. Aging was associated with thicker fibres (p=0.004) while both metabolic syndrome and low HDL-cholesterol levels were associated with lower rates of lateral aggregation (slope), (p=0.0004 and p=0.0009), and the formation of thinner fibres (p=0.007 and p=0.0004). Elevated CRP was associated with increased rates of lateral aggregation (p=0.002) and consequently thicker fibres (p<0.0001). Hyperhomocysteinemia was associated with increased rates of lateral aggregation (p=0.0007) without affecting fibre thickness.",2014,"['Kotzé, Retha C M', 'Ariëns, Robert A S', 'de Lange, Zelda', 'Pieters, Marlien']"
"Hyperglycemia is associated with enhanced thrombin formation, platelet activation, and fibrin clot resistance to lysis in patients with acute coronary syndrome.","Acute hyperglycemia on admission for acute coronary syndrome worsens the prognosis in patients with and without known diabetes. Postulated mechanisms of this observation include prothrombotic effects. The aim of this study was to evaluate the effect of elevated glucose levels on blood clotting in acute coronary syndrome patients. We studied 60 acute coronary syndrome patients within the first 12 h after pain onset, including 20 subjects with type 2 diabetes, 20 subjects with no diagnosed diabetes but with glucose levels >7.0 mmol/l, and 20 subjects with glucose levels <7.0 mmol/l. We determined generation of thrombin-antithrombin complexes (TATs) and soluble CD40 ligand (sCD40L), a platelet activation marker, at the site of microvascular injury, together with ex vivo plasma fibrin clot permeability and lysis time. The acute coronary syndrome patients with no prior diabetes but elevated glucose levels had increased maximum rates of formation and total production of TATs (by 42.9%, P < 0.0001, and by 25%, P < 0.0001, respectively) as well as sCD40L release (by 16.2%, P = 0.0011, and by 16.3%, P < 0.0001, respectively) compared with those with normoglycemia, whereas diabetic patients had the highest values of TATs and sCD40L variables (P < 0.0001 for all comparisons). Patients with hyperglycemia, with no previously diagnosed diabetes, had longer clot lysis time (by approximately 18%, P < 0.0001) similar to that in diabetic subjects, but not lower clot permeability compared with that in normoglycemic subjects.",2008,"['Undas, Anetta', 'Wiek, Ilona', 'Stêpien, Ewa', 'Zmudka, Krzysztof', 'Tracz, Wieslawa']"
Prothrombotic alterations in plasma fibrin clot properties in thyroid disorders and their post-treatment modifications.,"Available data on fibrin clot properties and fibrinolysis in hyperthyroidism and hypothyroidism are inconsistent. Our objective was to assess the impact of effective treatment of hyper- and hypothyroidism on fibrin clot characteristics. In a case-control study, ex vivo plasma fibrin clot permeability (Ks) and efficiency of fibrinolysis were assessed in 35 consecutive hyperthyroid and 35 hypothyroid subjects versus 30 controls. All measurements were performed before and after 3months of thyroid function normalizing therapy. At baseline, hyperthyroid, but not hypothyroid, patients had lower Ks than controls (p<0.0001). Hyperthyroid and hypothyroid groups compared with controls had prolonged clot lysis time (CLT), and lower rate of D-dimer release from clots (D-Drate) (all p<0.05). The regression analysis adjusted for fibrinogen showed that in hyperthyroid patients, pre-treatment thyroid stimulating hormone (TSH) independently predicted Ks, while thrombin activatable fibrinolysis inhibitor (TAFI) antigen predicted CLT. In hypothyroid individuals a similar regression model showed that TSH independently predicts CLT. After 3months of thyroid function normalizing therapy, 32 (91.4%) hyperthyroid and 30 (85.7%) hypothyroid subjects achieved euthyroidism and had improved fibrin clot properties (all p<0.05), with normalization of Ks in hyperthyroid and lysability in hypothyroid patients.",2014,"['Mazur, Piotr', 'Sokołowski, Grzegorz', 'Hubalewska-Dydejczyk, Alicja', 'Płaczkiewicz-Jankowska, Ewa', 'Undas, Anetta']"
The role of activated coagulation factor XII in overall clot stability and fibrinolysis.,"Activated coagulation factor XII (α-FXIIa) is able to bind to fibrin(ogen) and increases the density and stiffness of the fibrin clot. Conversely, proteins of the contact system and the fibrinolytic system show a high degree of homology and α-FXIIa can convert plasminogen into plasmin resulting in fibrin degradation. Therefore, we studied the contribution of α-FXIIa to overall clot stability and plasmin driven fibrinolysis in the absence and presence of tissue plasminogen activator (tPA). We observed that α-FXIIa directly converted plasminogen into plasmin and reduced clot lysis time at all tPA concentrations tested (15-1500 pM). Simultaneous assessment of plasmin generation (chromogenic substrate S-2251) and fibrin formation and degradation (absorbance at 405nm), showed an earlier onset of fibrinolysis and plasmin formation in the presence of α-FXIIa. Fibrinolysis of clots formed under flow conditions, revealed that incorporation of α-FXIIa accelerated clot breakdown (fluorescence release of labeled fibrin) by additional plasmin generation on top of formation by tPA. Scanning electron microscopy (SEM) revealed that the surface area pore size increased in the presence compared with the absence of α-FXIIa when fibrinolysis was initiated by the conversion of plasminogen with tPA during clot formation. α-FXIIa enhances fibrinolysis in the presence of plasminogen, irrespective of whether tPA was present during clot formation or was added afterwards to initiate fibrinolysis. We postulate that FXIIa first strengthens the clot structure during clot formation and thereafter contributes towards fibrinolysis.",2015,"['Konings, Joke', 'Hoving, Lisa R', 'Ariëns, Robert S', 'Hethershaw, Emma L', 'Ninivaggi, Marisa', 'Hardy, Lewis J', 'de Laat, Bas', 'Ten Cate, Hugo', 'Philippou, Helen', 'Govers-Riemslag, José W P']"
"Denser plasma clot formation and impaired fibrinolysis in paroxysmal and persistent atrial fibrillation while on sinus rhythm: association with thrombin generation, endothelial injury and platelet activation.","Formation of compact and poorly lysable fibrin clots have been demonstrated in patients following ischemic stroke. Recently, it has been shown that denser fibrin networks and impaired fibrinolysis occurs in subjects with permanent atrial fibrillation (AF). Fibrin clot phenotype in other types of AF remains to be established. We evaluated fibrin clot properties in paroxysmal (PAF) and persistent AF (PsAF). We studied 88 non-anticoagulated patients with AF on sinus rhythm and free of stroke (41 with PAF, 47 with PsAF) versus 50 controls. Ex-vivo plasma fibrin clot permeability (Ks) and clot lysis time (CLT) were evaluated along with von Willebrand factor (vWF), peak thrombin generation (TG), platelet factor 4 (PF4) and fibrinolytic proteins. Compared with control subjects, clots obtained from plasma of patients with PAF and PsAF had similarly lower Ks (-7.7%, P=0.01; -8.6%, P=0.005, respectively) and prolonged CLT (+10.8%, P=0.006; +7.8% P=0.04, respectively). No associations of Ks and CLT with CHA2DS2-VASc and HAS-BLED score were observed. Patients with AF had higher TG, vWF, PF4 and plasminogen activator inhibitor-1 (PAI-1) antigen compared with controls. Multiple linear regression adjusted for age, gender, body mass index and fibrinogen showed that TG (β=-0.41), vWF (β=-0.29) and PF4 (β=-0.28) are the independent predictors of Ks (R(2)=0.78), while CLT was independently predicted by TG (β=0.37), PAI-1 antigen (β=0.29) and vWF (β=0.26) in the AF group (R(2)=0.39).",2015,"['Drabik, Leszek', 'Wołkow, Paweł', 'Undas, Anetta']"
Increased zymogen activity of thrombin-activatable fibrinolysis inhibitor prolongs clot lysis.,"Thrombin-activatable fibrinolysis inhibitor (TAFI) is a zymogen that can be activated by proteolytic cleavage into the active enzyme TAFIa. Hydrolysis of the C-terminal lysines on fibrin by TAFIa results in a down-regulation of fibrinolysis. Recent studies demonstrated that the zymogen also exerts an intrinsic enzymatic activity. Our objective was to identify and characterize zymogen-stimulatory nanobodies. The screening of 24 nanobodies against TAFI revealed that two nanobodies (i.e. Vhh-TAFI-a51 and Vhh-TAFI-i103) were able to stimulate the zymogen activity 10- to 21-fold compared with the baseline zymogen activity of TAFI. The increase in catalytic efficiency can be attributed mainly to an increased catalytic rate, as no change in the K(M) -value was observed. The stability, the susceptibility towards PTCI and GEMSA and the kinetics of the stimulated zymogen activity differ significantly from those of TAFIa activity. Epitope mapping revealed that both Asp(75) and Thr(301) are major determinants in the binding of these nanobodies to TAFI. Localization of the epitope strongly suggests that this instability is as a result of a disruption of the stabilizing interactions between the activation peptide and the dynamic flap region (residues 296-350). In TAFI-depleted plasma reconstituted with a non-activatable variant of TAFI (TAFI-R92A), clot lysis could be prolonged by nanobody-induced stimulation of its zymogen activity as well as by increasing its concentration.",2012,"['Mishra, N', 'Buelens, K', 'Theyskens, S', 'Compernolle, G', 'Gils, A', 'Declerck, P J']"
Resolution of intraventricular hemorrhage varies by ventricular region and dose of intraventricular thrombolytic: the Clot Lysis: Evaluating Accelerated Resolution of IVH (CLEAR IVH) program.,"The Clot Lysis: Evaluating Accelerated Resolution of IVH (CLEAR IVH) program is assessing the efficacy of intraventricular recombinant tissue-type plasminogen activator (rtPA) for spontaneous intraventricular hemorrhage (IVH). This subanalysis assesses the effect of dose of rtPA by region on clearance of IVH. Sixty-four patients within 12 to 24 hours of spontaneous IVH were randomized to placebo or 0.3 mg, 1 mg, or 3 mg of rtPA twice daily through an extraventricular drain. Twelve subregions of the ventricles were scored from 0 to 4. Effect of dose on IVH clearance to 50% of baseline score was compared by survival analysis for all regions combined and by subregion. Models including ventricular region, dose, and baseline score were compared by Cox proportional hazards. IVH score reduced faster across all regions with increasing rtPA dose (clearance to 50%: log-rank P<0.0001; placebo-11.43 days, 95% CI, 5.68-17.18; 0.3 mg-3.19 days, 1.00-5.38; 1 mg-3.54 days, 0.45-6.64; 3 mg-2.59 days, 1.72-3.46). In the combined models, dose and baseline score were independently associated with reduction in IVH score, which was quickest in the midline ventricles, then the anterior half of the lateral ventricles and slowest in the posterior half of the lateral ventricles (clearance to 50%: P<0.0001; rtPA dose: hazard ratio, 1.47, 1.30-1.67; midline versus anterolateral hazard ratio, 1.71, 1.08-2.71; midline versus posterolateral hazard ratio, 4.05, 2.46-6.65; baseline score hazard ratio, 0.96, 0.91-1.01) with a significant interaction between dose and ventricular region (P=0.005).",2012,"['Webb, Alastair J S', 'Ullman, Natalie L', 'Mann, Sarah', 'Muschelli, John', 'Awad, Issam A', 'Hanley, Daniel F']"
Contact activation prolongs clot lysis time in human plasma: role of thrombin-activatable fibrinolysis inhibitor and Factor XIII.,"Contact activation system proteins (e.g., Factor XII, kallikrein) have been implicated as direct or indirect activators of plasminogen. However, contact activation and Factor XI have enhanced thrombin-activatable fibrinolysis inhibitor (TAFI) activation and decreased fibrinolysis, and Factor XIII (FXIII) also delays fibrinolysis via alpha(2)-anti-plasmin deposition on fibrin polymers. Thus, the goals of this study were to define how fibrinolysis is modulated in human plasma by contact or tissue factor (TF) activation, and what role TAFI and FXIII plays in this system. Normal, TAFI-deficient and TAFI-deficient/FXIII-supplemented plasma was exposed to tissue-type plasminogen activator and activated with either celite or TF. Clot growth/disintegration kinetics were documented with thrombelastography. Normal plasma activated with celite had significantly prolonged onset and duration of clot lysis compared with samples activated with TF. TAFI-deficient plasma activated with celite was noted to have a duration of clot lysis not different from samples activated with TF, but a significant difference in time to onset of lysis persisted. Celite activation of TAFI-deficient/FXIII-supplemented plasma showed significantly prolonged onset and duration of clot lysis compared with samples activated with TF.",2006,"['Nielsen, Vance G', 'Steenwyk, Brad L', 'Gurley, William Q']"
