title,abstract,date,authors,link,eid
"The BOLD post-stimulus undershoot, one of the most debated issues in fMRI","AbstractThis paper provides a brief overview of how we got involved in fMRI work and of our efforts to elucidate the mechanisms underlying BOLD signal changes. The phenomenon discussed here in particular is the post-stimulus undershoot (PSU), the interpretation of which has captivated many fMRI scientists and is still under debate to date. This controversy is caused both by the convoluted physiological origin of the BOLD effect, which allows many possible explanations, and the lack of comprehensive data in the early years. BOLD effects reflect changes in cerebral blood flow (CBF), volume (CBV), metabolic rate of oxygen (CMRO2), and hematocrit fraction (Hct). However, the size of such effects is modulated by vascular origin such as intravascular, extravascular, macro and microvascular, venular and capillary, the relative contributions of which depend not only on the spatial resolution of the measurements, but also on stimulus duration, on magnetic field strength and on whether spin echo (SE) or gradient echo (GRE) detection is used. The two most dominant explanations of the PSU have been delayed vascular compliance (first venular, later arteriolar, and recently capillary) and sustained increases in CMRO2, while post-activation reduction in CBF is a distant third. MRI has the capability to independently measure CBF and arteriolar, venous, and total CBV contributions in humans and animals, which has been of great assistance in improving the understanding of BOLD phenomena. Using currently available MRI and optical data, we conclude that the predominant PSU origin is a sustained increase in CMRO2. However, some contributions from delayed vascular compliance are likely, and small CBF undershoot contributions that are difficult to detect with current arterial spin labeling technology can also not be excluded. The relative contribution of these different processes, which are not mutually exclusive and can act together, is likely to vary with stimulus duration and type.",15 August 2012,"{'author': [{'given-name': 'Peter C.M.', '@_fa': 'true', 'surname': 'van Zijl'}, {'given-name': 'Jun', '@_fa': 'true', 'surname': 'Hua'}, {'given-name': 'Hanzhang', '@_fa': 'true', 'surname': 'Lu'}]}",http://api.elsevier.com/content/article/pii/S1053811912000468,1-s2.0-S1053811912000468
"Kinetic scheme for arterial and venous blood flow, and application to partial hepatectomy modeling","AbstractThe article introduces a kinetic scheme to solve the 1D Euler equations of hemodynamics, and presents comparisons of a closed-loop 1D–0D model with real measurements obtained after the hepatectomy of four pigs.Several benchmark tests show that the kinetic scheme compares well with more standard schemes used in the literature, for both arterial and venous wall laws. In particular, it is shown that it has a good behavior when the section area of a vessel is close to zero, which is an important property for collapsible or clamped vessels. The application to liver surgery shows that a model of the global circulation, including 0D and 1D equations, is able to reproduce the change of waveforms observed after different levels of hepatectomy. This may contribute to a better understanding of the change of liver architecture induced by hepatectomy.",Available online 22 July 2016,"{'author': [{'given-name': 'Chloe', '@_fa': 'true', 'surname': 'Audebert'}, {'given-name': 'Petru', '@_fa': 'true', 'surname': 'Bucur'}, {'given-name': 'Mohamed', '@_fa': 'true', 'surname': 'Bekheit'}, {'given-name': 'Eric', '@_fa': 'true', 'surname': 'Vibert'}, {'given-name': 'Irene E.', '@_fa': 'true', 'surname': 'Vignon-Clementel'}, {'given-name': 'Jean-Frédéric', '@_fa': 'true', 'surname': 'Gerbeau'}]}",http://api.elsevier.com/content/article/pii/S0045782516307356,1-s2.0-S0045782516307356
Systolic Blood Pressure Revisited,"AbstractThe clinical importance of systolic blood pressure (SBP) needs no emphasis. Its determinants are well known, but recent studies of one of these determinants, arterial distensibility, have led to results that now have clinical relevance. This review summarizes the role of arterial stiffness in ventricular-vascular coupling in the normal circulation and that disordered by aging and hypertension. The discussion defines the unfamiliar terms of compliance, distensibility and modulus and indicates how they are measured. Such measurements have increased our understanding of the parts played by the inhomogeneity of the arterial tree and reflected pressure waves in governing SBP. Elevated SBP is a recognized risk factor for cardiovascular complications among older patients, but when this elevation is due to a stiffened arterial tree, diastolic blood pressure (DBP) is necessarily reduced. Early epidemiologic studies in hypertension required a DBP ≥90 mm Hg for hospital admission. They therefore excluded persons with high SBP, low DBP and very wide pulse pressure (PP). More recent inclusion of such patients has shown that elevation of SBP and PP is a strong predictor of cardiovascular risk. These considerations point to a possible redefinition of hypertension to include patients with lower DBP and to the inaccuracy but indispensability of the brachial artery pressure as a surrogate for aortic pressure—the pressure the heart sees. Finally, we review the known effects of available antihypertensive drugs on the arterial wall and indicate possible future directions of research stemming from wider understanding of the role of arterial distensibility in hypertension.(J Am Coll Cardiol 1997;29:1407–13)",June 1997,"{'author': [{'given-name': 'Harold', '@_fa': 'true', 'surname': 'Smulyan'}, {'given-name': 'Michel E.', '@_fa': 'true', 'surname': 'Safar'}]}",http://api.elsevier.com/content/article/pii/S0735109797000818,1-s2.0-S0735109797000818
"Hypertension, Overview",N/A,2014,"{'author': [{'given-name': 'M.P.', '@_fa': 'true', 'surname': 'Printz'}, {'given-name': 'R.L.', '@_fa': 'true', 'surname': 'Jaworski'}]}",http://api.elsevier.com/content/article/pii/B9780128012383038010,3-s2.0-B9780128012383038010
3 Homeostasis of the cardiovascular system,N/A,2011,"{'author': [{'given-name': 'Jean-Pierre', '@_fa': 'true', 'surname': 'Barral'}, {'given-name': 'Alain', '@_fa': 'true', 'surname': 'Croibier'}]}",http://api.elsevier.com/content/article/pii/B978070204351200003X,3-s2.0-B978070204351200003X
Numerical simulation of left ventricular assist device implantations: Comparing the ascending and the descending aorta cannulations,"AbstractIn this work we present numerical simulations of continuous flow left ventricle assist device implantation with the aim of comparing difference in flow rates and pressure patterns depending on the location of the anastomosis and the rotational speed of the device. Despite the fact that the descending aorta anastomosis approach is less invasive, since it does not require a sternotomy and a cardiopulmonary bypass, its benefits are still controversial. Moreover, the device rotational speed should be correctly chosen to avoid anomalous flow rates and pressure distribution in specific location of the cardiovascular tree. With the aim of assessing the differences between these two approaches and device rotational speed in terms of flow rate and pressure waveforms, we set up numerical simulations of network of one-dimensional models where we account for the presence of an outflow cannula anastomosed to different locations of the aorta. Then, we use the resulting network to compare the results of the two different cannulations for several stages of heart failure and different rotational speed of the device. The inflow boundary data for the heart and the cannulas are obtained from a lumped parameters model of the entire circulatory system with an assist device, which is validated with clinical data. The results show that ascending and descending aorta cannulations lead to similar waveforms and mean flow rate in all the considered cases. Moreover, regardless of the anastomosis region, the rotational speed of the device has an important impact on wave profiles; this effect is more pronounced at high RPM.",October 2013,"{'author': [{'given-name': 'Jean', '@_fa': 'true', 'surname': 'Bonnemain'}, {'given-name': 'A. Cristiano', '@_fa': 'true', 'surname': 'I. Malossi'}, {'given-name': 'Matteo', '@_fa': 'true', 'surname': 'Lesinigo'}, {'given-name': 'Simone', '@_fa': 'true', 'surname': 'Deparis'}, {'given-name': 'Alfio', '@_fa': 'true', 'surname': 'Quarteroni'}, {'given-name': 'Ludwig K.', '@_fa': 'true', 'surname': 'von Segesser'}]}",http://api.elsevier.com/content/article/pii/S1350453313000854,1-s2.0-S1350453313000854
Vascular mechanics in the clinic,"AbstractThe bioengineer has more to contribute to medicine than he/she ever has in the past. The successful contribution must be based on such experiences as described by Donald McDonald in his collaboration with John Womersley. Clinician and engineer must come to know the other's problems, their weaknesses and their strengths. They must be prepared to compromise, but to know where compromise is warranted, and where it is not.The clinician must be prepared to change if he/she is to gain help from the engineer. Blind acceptance of old concepts (of “hypertension”, and of cuff sphygmomanometric accuracy, etc.) needs enlightenment, while acceptance of physiological reality such as wave reflection needs emerge. The clinician's vocabulary will need to change.This chapter opens with a discussion of a time where knowledge of engineering, physics, physiology and medicine was meagre. These disciplines were small, but they did interconnect through the work of renaissance (and later) scientists. With increase in knowledge, the disciplines enlarged, and grew apart from each other. The challenge of today is to bring these closer together so that there may be some connection, some overlap, and so that the crevases between the disciplines are not so deep, and not such a deterrent to those who wish to engage in interdisciplinary activity.",May 2003,"{'author': [{'given-name': 'Michael F', '@_fa': 'true', 'surname': 'O’Rourke'}]}",http://api.elsevier.com/content/article/pii/S0021929002004402,1-s2.0-S0021929002004402
CHAPTER 6 Systemic Circulation,N/A,2010,"{'author': [{'given-name': 'Yiu-fai', '@_fa': 'true', 'surname': 'Cheung'}]}",http://api.elsevier.com/content/article/pii/B9780702030642000060,3-s2.0-B9780702030642000060
The Role of Endoscopic Third Ventriculostomy in the Treatment of Communicating Hydrocephalus,"ObjectiveTo elucidate the role of endoscopic third ventriculostomy (ETV) in patients with secondary and idiopathic communicating hydrocephalus (HCP).MethodsA series of 36 patients with communicating HCP (21 men and 15 women) were treated by ETV between November 2007 and February 2010. The patients age ranged from 19 to 81 years old (mean 52 years), and had a follow-up of 6 to 36 months (mean 9.2 months). The patients were divided into a group of 29 patients with secondary communicating HCP and a group of 7 patients with normal pressure HCP. Sixteen (44.4%) of the patients had a previous ventriculoperitoneal shunt placement that presented with shunt malfunction.ResultsThe etiology of secondary HCP was subarachnoid hemorrhage, meningitis, trauma, neoplasm, and others. Etiology was not possible to determine in some patients. The outcome of ETV was considered successful in 27/36 patients (75%). A Kaplan-Meier analysis revealed that the successful proportion of ETVs in secondary communicating HCP at 0.5, 1, and 3 months of follow-up was 0.83, 0.8, and 0.77, respectively; in the idiopathic normal pressure HCP group it was 0.83 initially and became stable at 0.66 after the first month. Overall, the successful proportion of ETV in communicating HCP was at 0, 0.5, 1, and 3 months of follow-up was 0.97, 0.83, 0.78, and 0.75.ConclusionsETV is a good option in the management of secondary communicating HCP, normal pressure HCP, and replacing malfunctioning ventriculoperitoneal shunts. The indications of ETV as a first-line treatment in communicating HCP needs further study; however, results are promising.",March–April 2012,"{'author': [{'given-name': 'Leonardo', '@_fa': 'true', 'surname': 'Rangel-Castilla'}, {'given-name': 'Sean', '@_fa': 'true', 'surname': 'Barber'}, {'given-name': 'Yi Jonathan', '@_fa': 'true', 'surname': 'Zhang'}]}",http://api.elsevier.com/content/article/pii/S1878875011008138,1-s2.0-S1878875011008138
Functional MRI Dynamics,N/A,2015,"{'author': [{'given-name': 'K.', '@_fa': 'true', 'surname': 'Uludağ'}]}",http://api.elsevier.com/content/article/pii/B9780123970251000087,3-s2.0-B9780123970251000087
Histological and Ultrastructural Features of Atherosclerosis in Progeria,"AbstractThis histological and ultrastructural study of a limited amount of vascular tissue from a progeric woman of 20 years who died of traumatic subdural hemorrhage supports the belief that the vascular changes are atherosclerotic. The unusual features observed were collagen fibrils with a relatively small diameter in the atherosclerotic intima and media, extensive loss of mural smooth muscle cells particularly in the aorta, and widespread contraction bands in smooth muscle cells in vascular and nonvascular tissues. Smooth muscle cells appear to be unusually susceptible to hemodynamic and ischemic stress. Further autopsy studies are required to elucidate the etiology and pathogenesis of this unique disease.",January–February 1999,"{'author': [{'given-name': 'William E.', '@_fa': 'true', 'surname': 'Stehbens'}, {'given-name': 'St.John', '@_fa': 'true', 'surname': 'Wakefield'}, {'given-name': 'Enid', '@_fa': 'true', 'surname': 'Gilbert-Barness'}, {'given-name': 'Robert E.', '@_fa': 'true', 'surname': 'Olson'}, {'given-name': 'Jeanne', '@_fa': 'true', 'surname': 'Ackerman'}]}",http://api.elsevier.com/content/article/pii/S1054880798000234,1-s2.0-S1054880798000234
High-resolution Roeʼs scheme and characteristic boundary conditions for solving complex wave reflection phenomena in a tree-like arterial structure,"AbstractOur understanding of information carried by waves propagating in cardiovascular systems has rapidly advanced in recent years due to usage of modeling and simulations. The present research aims at developing a high-resolution numerical scheme that can be applied to solve mutually interactive one-dimensional (1-D) flows that prevail in tree-like arterial networks. A scheme using finite-volume, Roe-splitting flux-difference method in conjunction with a time-accurate Runge–Kutta marching method was developed. The theory of characteristics was adopted for the treatment of boundary conditions, resulting in a unified formulism using a newly defined reflection coefficient as a measure to quantify the wave reflection occurring at the interior and terminal nodes of the tree-like vascular structure. The derived boundary condition formulas are convenient for dealing with various types of boundary specification requirements that may arise in vascular hemodynamics. There are two computational models, an isolated tubular conduit and a tree-like structure model, that were employed for the present scheme validation and wave simulation demonstration. The objective was to assess the accuracy of the present scheme in capturing long-duration, complex, and tiny wave reflections and re-reflections. The superiority of the present scheme on capturing discontinuous jumps was first demonstrated in the isolated conduit simulation by comparing the results against exact solutions as well as those obtained by Lax–Wendroff method. To evaluate and validate the time-accuracy of the present scheme in treating multiple wave reflections and re-reflections in tree-like structures, a linear wave-tracking algorithm was employed. Compared to the Lax–Wendroff finite-difference method, the present flux-difference Roe-splitting scheme was shown to be more robust and accurate, which offers high-resolution with minimal dissipation and dispersion errors in simulating long-duration, mutually interacting wave reflections and re-reflections that commonly occur in the tree-like arterial network.",1 March 2014,"{'author': [{'given-name': 'Bo-Wen', '@_fa': 'true', 'surname': 'Lin'}, {'given-name': 'Pong-Jeu', '@_fa': 'true', 'surname': 'Lu'}]}",http://api.elsevier.com/content/article/pii/S0021999113008413,1-s2.0-S0021999113008413
Concerning physiological interpretation of an impedance index derived from transcranial Doppler study,,September 2000,"{'author': [{'given-name': 'Roberto', '@_fa': 'true', 'surname': 'Burattini'}]}",http://api.elsevier.com/content/article/pii/S030156290000257X,1-s2.0-S030156290000257X
Chapter 8 Mechanobiology of the Arterial Wall,N/A,2013,"{'author': [{'given-name': 'Anne M.', '@_fa': 'true', 'surname': 'Robertson'}, {'given-name': 'Paul N.', '@_fa': 'true', 'surname': 'Watton'}]}",http://api.elsevier.com/content/article/pii/B9780124158245000084,3-s2.0-B9780124158245000084
Oxidative Stress and Hypertensive Diseases,,January 2017,"{'author': [{'given-name': 'Roxana', '@_fa': 'true', 'surname': 'Loperena'}, {'given-name': 'David G.', '@_fa': 'true', 'surname': 'Harrison'}]}",http://api.elsevier.com/content/article/pii/S0025712516373230,1-s2.0-S0025712516373230
Chapter 15 Assessment of Hypertensive Target Organ Damage,N/A,2007,"{'author': [{'given-name': 'Joseph L.', '@_fa': 'true', 'surname': 'Izzo'}, {'given-name': 'Philip R.', '@_fa': 'true', 'surname': 'Liebson'}, {'given-name': 'Philip B.', '@_fa': 'true', 'surname': 'Gorelick'}, {'given-name': 'James J.', '@_fa': 'true', 'surname': 'Reidy'}, {'given-name': 'Albert', '@_fa': 'true', 'surname': 'Mimran'}]}",http://api.elsevier.com/content/article/pii/B9781416030539500214,3-s2.0-B9781416030539500214
Physiological fluctuations in white matter are increased in Alzheimer's disease and correlate with neuroimaging and cognitive biomarkers,"AbstractThe objective of this study was to determine whether physiological fluctuations in white matter (PFWM) on resting-state functional magnetic resonance images could be used as an index of neurodegeneration and Alzheimer's disease (AD). Using resting-state functional magnetic resonance image data from participants in the Alzheimer's Disease Neuroimaging Initiative, PFWM was compared across cohorts: cognitively healthy, mild cognitive impairment, or probable AD. Secondary regression analyses were conducted between PFWM and neuroimaging, cognitive, and cerebrospinal fluid biomarkers. There was an effect of cohort on PFWM (t = 5.08, degree of freedom [df] = 424, p &lt; 5.7 × 10−7), after accounting for nuisance effects from head displacement and global signal (t &gt; 6.16). From the neuroimaging data, PFWM was associated with glucose metabolism (t = –2.93, df = 96, p = 0.004) but not ventricular volume (p &lt; 0.49) or hippocampal volume (p &gt; 0.44). From the cognitive data, PFWM was associated with composite memory (t = –3.24, df = 149, p = 0.0015) but not executive function (p &gt; 0.21). PFWM was not associated with cerebrospinal fluid biomarkers. In one final omnibus model to explain PFWM (n = 124), glucose metabolism (p = 0.04) and cohort (p = 0.008) remained significant, as were global and head motion root-mean-square terms, whereas memory was not (p = 0.64). PFWM likely reflects end-arteriole intracranial pulsatility effects that may provide additional diagnostic potential in the context of AD neurodegeneration.",January 2016,"{'author': [{'given-name': 'Ilia', '@_fa': 'true', 'surname': 'Makedonov'}, {'given-name': 'J. Jean', '@_fa': 'true', 'surname': 'Chen'}, {'given-name': 'Mario', '@_fa': 'true', 'surname': 'Masellis'}, {'given-name': 'Bradley J.', '@_fa': 'true', 'surname': 'MacIntosh'}]}",http://api.elsevier.com/content/article/pii/S0197458015004674,1-s2.0-S0197458015004674
"Chapter 12 Physiological Actions of PTH and PTHrP IV Vascular, Cardiovascular, and CNS Biology",N/A,2015,"{'author': [{'given-name': 'Dwight A.', '@_fa': 'true', 'surname': 'Towler'}]}",http://api.elsevier.com/content/article/pii/B9780123971661000126,3-s2.0-B9780123971661000126
"Hypertension, Overview",N/A,2004,"{'author': [{'given-name': 'Morton P.', '@_fa': 'true', 'surname': 'Printz'}, {'given-name': 'Rebecca L.', '@_fa': 'true', 'surname': 'Jaworski'}]}",http://api.elsevier.com/content/article/pii/B0124755704006673,3-s2.0-B0124755704006673
Chapter 11 The Cardiovascular System,N/A,2015,"{'author': [{'given-name': 'Edward M.', '@_fa': 'true', 'surname': 'Dzialowski'}, {'given-name': 'Dane A.', '@_fa': 'true', 'surname': 'Crossley'}]}",http://api.elsevier.com/content/article/pii/B9780124071605000117,3-s2.0-B9780124071605000117
K1 Neurophysiology of minimally conscious and vegetative state/unresponsive wakefulness syndrome,,June 2011,"{'author': [{'given-name': 'S.', '@_fa': 'true', 'surname': 'Laureys'}]}",http://api.elsevier.com/content/article/pii/S1388245711600175,1-s2.0-S1388245711600175
"Innovation to Reduce Cardiovascular Complications of Diabetes at the Intersection of Discovery, Prevention and Knowledge Exchange","AbstractThis article describes selected primary outcomes from a series of linked, collaborative projects among multidisciplinary investigators from Canada and Finland dedicated to quantifying the benefits and detriments of prescriptive exercise in the prevention and control of the cardiovascular complications (CVCs) of diabetes along the continuum of disease risk.",October 2013,"{'author': [{'given-name': 'Earl', '@_fa': 'true', 'surname': 'Noble'}, {'given-name': 'Jamie', '@_fa': 'true', 'surname': 'Melling'}, {'given-name': 'Kevin', '@_fa': 'true', 'surname': 'Shoemaker'}, {'given-name': 'Heikki', '@_fa': 'true', 'surname': 'Tikkanen'}, {'given-name': 'Juha', '@_fa': 'true', 'surname': 'Peltonen'}, {'given-name': 'Melanie', '@_fa': 'true', 'surname': 'Stuckey'}, {'given-name': 'Robert J.', '@_fa': 'true', 'surname': 'Petrella'}]}",http://api.elsevier.com/content/article/pii/S1499267113009477,1-s2.0-S1499267113009477
The role of pressure pulsatility in the carotid baroreflex control: A computer simulation study,"AbstractThe role of pressure pulsatility in the arterial pressure control by the carotid baroreflex was investigated by means of a mathematical model. The model describes the main hemodynamic properties of the cardiovascular system in pulsating conditions, the static and dynamic components of the carotid baroreflex, and their effect on systemic arterial resistance, heart frequency and systemic venous capacity. Experimental findings on the role of pressure pulsatility in the carotid baroreflex were reproduced in terms of a non-linear interaction between the static and dynamic components. Simulations of physiological experiments (mild haemorrhage, carotid occlusion manoeuvres, genesis of self-sustained arterial pressure waves) revcal that the role of pressure pulsatility is meaningful in response to those perturbations (such as carotid occlusion maoeuvres) characterized by different alterations in the mean and pulsating components.",July 1996,"{'author': [{'given-name': 'Mauro', '@_fa': 'true', 'surname': 'Ursino'}, {'given-name': 'Andrea', '@_fa': 'true', 'surname': 'Fiorenzi'}, {'given-name': 'Enzo', '@_fa': 'true', 'surname': 'Belardinelli'}]}",http://api.elsevier.com/content/article/pii/0010482596000121,1-s2.0-0010482596000121
Chapter 11 Hemodynamics of Hypertension,N/A,2007,"{'author': [{'given-name': 'Joseph L.', '@_fa': 'true', 'surname': 'Izzo'}]}",http://api.elsevier.com/content/article/pii/B9780323039611500143,3-s2.0-B9780323039611500143
"Autonomic innervation of blood vessels, with special emphasis on human cerebrovascular nerves and corresponding amine receptors",,1983,"{'author': [{'given-name': 'Christer', '@_fa': 'true', 'surname': 'Owman'}]}",http://api.elsevier.com/content/article/pii/0306362383900563,1-s2.0-0306362383900563
Physiology of the fetal circulation,"SummaryOur understanding of fetal circulatory physiology is based on experimental animal data, and this continues to be an important source of new insight into developmental mechanisms. A growing number of human studies have investigated the human physiology, with results that are similar but not identical to those from animal studies. It is time to appreciate these differences and base more of our clinical approach on human physiology. Accordingly, the present review focuses on distributional patterns and adaptational mechanisms that were mainly discovered by human studies. These include cardiac output, pulmonary and placental circulation, fetal brain and liver, venous return to the heart, and the fetal shunts (ductus venosus, foramen ovale and ductus arteriosus). Placental compromise induces a set of adaptational and compensational mechanisms reflecting the plasticity of the developing circulation, with both short- and long-term implications. Some of these aspects have become part of the clinical physiology of today with consequences for surveillance and treatment.",December 2005,"{'author': [{'given-name': 'Torvid', '@_fa': 'true', 'surname': 'Kiserud'}]}",http://api.elsevier.com/content/article/pii/S1744165X05000685,1-s2.0-S1744165X05000685
18 Modelling of haemodynamics in the cardiovascular system by integrating medical imaging techniques and computer modelling tools,N/A,2005,"{'author': [{'given-name': 'Nigel Bruce', '@_fa': 'true', 'surname': 'Wood'}, {'given-name': 'Xiao Yun', '@_fa': 'true', 'surname': 'Xu'}]}",http://api.elsevier.com/content/article/pii/S1571083106800225,1-s2.0-S1571083106800225
Hypothalamus,N/A,2015,"{'author': [{'given-name': 'Phillip', '@_fa': 'true', 'surname': 'Grant'}]}",http://api.elsevier.com/content/article/pii/B9780080970868550296,3-s2.0-B9780080970868550296
Comparison of measured and virtual doppler ultrasound spectra in mouse aorta,,2006,"{'author': [{'given-name': 'C.R.', '@_fa': 'true', 'surname': 'Ethier'}, {'given-name': 'Y.-Q.', '@_fa': 'true', 'surname': 'Zhou'}, {'given-name': 'A.', '@_fa': 'true', 'surname': 'Lin'}, {'given-name': 'A.', '@_fa': 'true', 'surname': 'Feintuch'}, {'given-name': 'D.A.', '@_fa': 'true', 'surname': 'Steinman'}, {'given-name': 'M.', '@_fa': 'true', 'surname': 'Henkelman'}]}",http://api.elsevier.com/content/article/pii/S0021929006840959,1-s2.0-S0021929006840959
Cystic medial necrosis of the aorta in patients undergoing aortic and/or aortic valve surgery,,September 1995,"{'author': [{'given-name': 'T.', '@_fa': 'true', 'surname': 'Ueda'}, {'given-name': 'A.', '@_fa': 'true', 'surname': 'Mori'}, {'given-name': 'T.', '@_fa': 'true', 'surname': 'Nakamichi'}, {'given-name': 'M.', '@_fa': 'true', 'surname': 'Yasudo'}, {'given-name': 'R.', '@_fa': 'true', 'surname': 'Aeba'}, {'given-name': 'T.', '@_fa': 'true', 'surname': 'Katohgi'}, {'given-name': 'R.', '@_fa': 'true', 'surname': 'Yozu'}, {'given-name': 'S.', '@_fa': 'true', 'surname': 'Kawada'}]}",http://api.elsevier.com/content/article/pii/096721099594053Y,1-s2.0-096721099594053Y
Spontaneous aortic dissection: Acute and chronic management,,September 1995,"{'author': [{'given-name': 'R.C.', '@_fa': 'true', 'surname': 'Allen'}, {'given-name': 'C.L.', '@_fa': 'true', 'surname': 'Macias'}, {'given-name': 'R.J.', '@_fa': 'true', 'surname': 'Marcel'}, {'given-name': 'H.A.T.', '@_fa': 'true', 'surname': 'Hein'}, {'given-name': 'C.M.', '@_fa': 'true', 'surname': 'Alkington'}, {'given-name': 'J.E.', '@_fa': 'true', 'surname': 'Thompson'}]}",http://api.elsevier.com/content/article/pii/096721099594054Z,1-s2.0-096721099594054Z
Echocardiographic Doppler-flow changes after ascending aortic replacement in Marfan patients,,September 1995,"{'author': [{'given-name': 'P.', '@_fa': 'true', 'surname': 'Gehle'}, {'given-name': 'H.', '@_fa': 'true', 'surname': 'Abdul-Khaliq'}, {'given-name': 'P.', '@_fa': 'true', 'surname': 'Ewert'}, {'given-name': 'H.', '@_fa': 'true', 'surname': 'Siniawski'}, {'given-name': 'K.', '@_fa': 'true', 'surname': 'Ishihashi'}, {'given-name': 'P.E.', '@_fa': 'true', 'surname': 'Lange'}, {'given-name': 'R.', '@_fa': 'true', 'surname': 'Hetzer'}]}",http://api.elsevier.com/content/article/pii/0967210995940552,1-s2.0-0967210995940552
W1.1 The huge CMT syndrome: how to sail inside it,,June 2011,"{'author': [{'given-name': 'L.', '@_fa': 'true', 'surname': 'Santoro'}]}",http://api.elsevier.com/content/article/pii/S1388245711600187,1-s2.0-S1388245711600187
Relative Blood Flow Changes Measured Using Calibrated Frequency-Weighted Doppler Power at Different Hematocrit Levels,"AbstractIn theory, the power of a trans-cranial Doppler signal may be used to measure changes in blood flow and vessel diameter in addition to velocity. In this study, a flow index (FI) of relative changes in blood flow was derived from frequency-weighted Doppler power signals. The FI, plotted against velocity, was calibrated to the zero intercept with absent flow to reduce the effects of non-uniform vessel insonation. An area index was also calculated. FIs were compared with actual flow in four silicone tubes of different diameter at increasing flow rates and increasing hematocrit (Hct) in a closed-loop phantom model. FI values were strongly correlated with actual flow, at constant Hct, but varied substantially with changes in Hct. Percentage changes in area indexes, relative to the 4-mm tube, were strongly correlated with tube cross-sectional area. The implications of these results for in vivo use are discussed.",April 2014,"{'author': [{'given-name': 'Sean', '@_fa': 'true', 'surname': 'Wallace'}, {'given-name': 'Nicola', '@_fa': 'true', 'surname': 'Logallo'}, {'given-name': 'Kashif W.', '@_fa': 'true', 'surname': 'Faiz'}, {'given-name': 'Christian', '@_fa': 'true', 'surname': 'Lund'}, {'given-name': 'Rainer', '@_fa': 'true', 'surname': 'Brucher'}, {'given-name': 'David', '@_fa': 'true', 'surname': 'Russell'}]}",http://api.elsevier.com/content/article/pii/S0301562913007229,1-s2.0-S0301562913007229
Monitoring intracranial dynamics by transcranial Doppler—a new Doppler index: Trans systolic time,"AbstractSince the introduction of transcranial Doppler sonography (TCD) several investigators have described the relationship between raised intracranial pressure (ICP) and Doppler waveform. This waveform has been expressed by several indices, such as the pulsatility index (PI) and the resistance index (RI). These indices are used to demonstrate the presence of raised ICP. In childhood hydrocephalus this information can be used to indicate the need for shunt implantation. However, PI and RI do prove to have certain disadvantages as both are strongly influenced by the heart rate. Moreover, both indices have a broad range of reference values, especially in children. Therefore, they are not very reliable for detecting insidious changes in the ICP. These drawbacks are due to the fact that these indices are composed of blood flow velocity measurements and do not embody the slope of the TCD waveform itself. An ideal TCD waveform analysis should be performed concerning the time-related changes of the velocities. We present a hydrodynamic model, with its electrical analogue, which shows the effects of raised ICP on the intracranial hemodynamic system. Based on these physical findings we define a new Doppler index, the Trans Systolic Time, reflecting specific changes in the TCD waveform induced by changes in the mean ICP. The applicability of this index, compared with PI and RI, is illustrated by consecutive simultaneous TCD and AFP measurements in three children with hydrocephalus.",1995,"{'author': [{'given-name': 'P.W.', '@_fa': 'true', 'surname': 'Hanlo'}, {'given-name': 'R.J.A.', '@_fa': 'true', 'surname': 'Peters'}, {'given-name': 'R.H.J.M.', '@_fa': 'true', 'surname': 'Gooskens'}, {'given-name': 'R.M.', '@_fa': 'true', 'surname': 'Heethaar'}, {'given-name': 'R.W.M.', '@_fa': 'true', 'surname': 'Keunen'}, {'given-name': 'A.C.', '@_fa': 'true', 'surname': 'van Huffelen'}, {'given-name': 'C.A.F.', '@_fa': 'true', 'surname': 'Tulleken'}, {'given-name': 'J.', '@_fa': 'true', 'surname': 'Willemse'}]}",http://api.elsevier.com/content/article/pii/0301562994001476,1-s2.0-0301562994001476
